FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA,len,counts
8045748.0,3K6T,D:144-187,Q17339,144-187,8052675.0,3K6T,D:144-187,Q17339,144-187,"TP=1,CL=1000000,CF=2000036,SF=3002134,FA=4004659",1.0,1000000.0,2000036.0,3002134.0,4004659.0,44.0,4
8045749.0,4DNN,A:14-61,Q9QYS9,14-61,8052676.0,4DNN,A:14-61,Q9QYS9,14-61,"TP=1,CL=1000000,CF=2000036,SF=3002134,FA=4004659",1.0,1000000.0,2000036.0,3002134.0,4004659.0,44.0,4
8045750.0,2YMJ,A:32-81,Q32NN2,8-57,8052677.0,2YMJ,A:32-81,Q32NN2,8-57,"TP=1,CL=1000000,CF=2000036,SF=3002134,FA=4004659",1.0,1000000.0,2000036.0,3002134.0,4004659.0,50.0,4
8045751.0,4JVH,A:12-58,Q96PU8,12-58,8052679.0,4JVH,A:12-58,Q96PU8,12-58,"TP=1,CL=1000000,CF=2000036,SF=3002134,FA=4004659",1.0,1000000.0,2000036.0,3002134.0,4004659.0,34.0,4
8044783.0,5IKJ,A:29-228,O13881,29-228,8052681.0,5IKJ,A:29-228,O13881,29-228,"TP=1,CL=1000003,CF=2001303,SF=3002135,FA=4004131",1.0,1000003.0,2001303.0,3002135.0,4004131.0,149.0,1
8020837.0,1HF2,B:2-99,Q9X0D7,2-99,8033217.0,1HF2,B:2-99,Q9X0D7,2-99,"TP=1,CL=1000002,CF=2000429,SF=3000667,FA=4003351",1.0,1000002.0,2000429.0,3000667.0,4003351.0,98.0,3
8046958.0,3GHF,A:5-104,P65359,5-104,8103659.0,3GHF,A:5-104,P65359,5-104,"TP=1,CL=1000002,CF=2000429,SF=3000667,FA=4003351",1.0,1000002.0,2000429.0,3000667.0,4003351.0,100.0,3
8046959.0,4L1C,A:4-101,Q1RCS1,9-106,8103660.0,4L1C,A:4-101,Q1RCS1,9-106,"TP=1,CL=1000002,CF=2000429,SF=3000667,FA=4003351",1.0,1000002.0,2000429.0,3000667.0,4003351.0,98.0,3
8045351.0,3LYV,D:10-58,Q5XAQ7,134-182,8052700.0,3LYV,D:10-58,Q5XAQ7,134-182,"TP=1,CL=1000003,CF=2001304,SF=3002136,FA=4004430",1.0,1000003.0,2001304.0,3002136.0,4004430.0,44.0,4
8045352.0,3KA5,A:1-57,Q97F93,117-173,8052701.0,3KA5,A:1-57,Q97F93,117-173,"TP=1,CL=1000003,CF=2001304,SF=3002136,FA=4004430",1.0,1000003.0,2001304.0,3002136.0,4004430.0,55.0,4
8045353.0,3K2T,A:1-56,Q927Y2,131-186,8052702.0,3K2T,A:1-56,Q927Y2,131-186,"TP=1,CL=1000003,CF=2001304,SF=3002136,FA=4004430",1.0,1000003.0,2001304.0,3002136.0,4004430.0,53.0,4
8086263.0,5NKO,A:131-190,Q2G055,131-190,8086264.0,5NKO,A:131-190,Q2G055,131-190,"TP=1,CL=1000003,CF=2001304,SF=3002136,FA=4004430",1.0,1000003.0,2001304.0,3002136.0,4004430.0,60.0,4
8023164.0,1DKZ,A:507-603,P0A6Y8,507-603,8035544.0,1DKZ,A:507-603,P0A6Y8,507-603,"TP=1,CL=1000000,CF=2000831,SF=3000668,FA=4000583",1.0,1000000.0,2000831.0,3000668.0,4000583.0,97.0,4
8029343.0,1UD0,A:542-620,P63018,542-620,8041722.0,1UD0,A:542-620,P63018,542-620,"TP=1,CL=1000000,CF=2000831,SF=3000668,FA=4000583",1.0,1000000.0,2000831.0,3000668.0,4000583.0,77.0,4
8030359.0,1U00,A:504-615,P0A6Z1,504-615,8042738.0,1U00,A:504-615,P0A6Z1,504-615,"TP=1,CL=1000000,CF=2000831,SF=3000668,FA=4000583",1.0,1000000.0,2000831.0,3000668.0,4000583.0,112.0,4
8082794.0,2P32,A:542-614,P09446,542-614,8082795.0,2P32,A:542-614,P09446,542-614,"TP=1,CL=1000000,CF=2000831,SF=3000668,FA=4000583",1.0,1000000.0,2000831.0,3000668.0,4000583.0,73.0,4
8050725.0,3K8P,D:30-684,Q12745,30-684,8052703.0,3K8P,D:180-337,Q12745,180-337,"TP=1,CL=1000000,CF=2000085,SF=3002137,FA=4007022",1.0,1000000.0,2000085.0,3002137.0,4007022.0,580.0,3
8050725.0,3K8P,D:30-684,Q12745,30-684,8052704.0,3K8P,D:339-499,Q12745,339-499,"TP=1,CL=1000000,CF=2000085,SF=3002137,FA=4007022",1.0,1000000.0,2000085.0,3002137.0,4007022.0,580.0,3
8050725.0,3K8P,D:30-684,Q12745,30-684,8052705.0,3K8P,D:513-678,Q12745,513-678,"TP=1,CL=1000000,CF=2000085,SF=3002137,FA=4007022",1.0,1000000.0,2000085.0,3002137.0,4007022.0,580.0,3
8020461.0,1MG4,A:54-154,O15075,54-154,8032841.0,1MG4,A:54-154,O15075,54-154,"TP=1,CL=1000003,CF=2000097,SF=3000670,FA=4000585",1.0,1000003.0,2000097.0,3000670.0,4000585.0,101.0,4
8020478.0,1MJD,A:45-150,O43602,45-150,8032858.0,1MJD,A:45-150,O43602,45-150,"TP=1,CL=1000003,CF=2000097,SF=3000670,FA=4000585",1.0,1000003.0,2000097.0,3000670.0,4000585.0,106.0,4
8062614.0,6B4A,B:149-242,B6KAS6,149-242,8062615.0,6B4A,B:149-242,B6KAS6,149-242,"TP=1,CL=1000003,CF=2000097,SF=3000670,FA=4000585",1.0,1000003.0,2000097.0,3000670.0,4000585.0,94.0,4
8091681.0,5IP4,D:255-334,O43602,174-253,8091682.0,5IP4,D:255-334,O43602,174-253,"TP=1,CL=1000003,CF=2000097,SF=3000670,FA=4000585",1.0,1000003.0,2000097.0,3000670.0,4000585.0,80.0,4
8045081.0,4KZY,L:1-68,G1TRM4,1-68,8052708.0,4KZY,L:1-68,G1TRM4,1-68,"TP=4,CL=1000004,CF=2001305,SF=3002138,FA=4004290",4.0,1000004.0,2001305.0,3002138.0,4004290.0,68.0,5
8045083.0,3JAQ,L:2-66,Q6CX80,2-66,8052709.0,3JAQ,L:2-66,Q6CX80,2-66,"TP=4,CL=1000004,CF=2001305,SF=3002138,FA=4004290",4.0,1000004.0,2001305.0,3002138.0,4004290.0,65.0,5
8045082.0,4UER,Q:2-66,A0A0J9X218,1-65,8052712.0,4UER,Q:2-66,A0A0J9X218,1-65,"TP=4,CL=1000004,CF=2001305,SF=3002138,FA=4004290",4.0,1000004.0,2001305.0,3002138.0,4004290.0,65.0,5
8045079.0,5A2Q,L:2-68,P62280,2-68,8052715.0,5A2Q,L:2-68,P62280,2-68,"TP=4,CL=1000004,CF=2001305,SF=3002138,FA=4004290",4.0,1000004.0,2001305.0,3002138.0,4004290.0,67.0,5
8045085.0,3JBP,V:6-68,O77381,6-68,8052724.0,3JBP,V:6-68,O77381,6-68,"TP=4,CL=1000004,CF=2001305,SF=3002138,FA=4004290",4.0,1000004.0,2001305.0,3002138.0,4004290.0,53.0,5
8044796.0,3ETZ,A:4-109,Q5I6B0,22-127,8052793.0,3ETZ,A:4-109,Q5I6B0,22-127,"TP=1,CL=1000000,CF=2000036,SF=3002140,FA=4004139",1.0,1000000.0,2000036.0,3002140.0,4004139.0,106.0,1
8024307.0,1XPA,A:134-210,P23025,134-210,8036686.0,1XPA,A:134-210,P23025,134-210,"TP=1,CL=1000003,CF=2000135,SF=3002139,FA=4000763",1.0,1000003.0,2000135.0,3002139.0,4000763.0,77.0,4
8044795.0,2QSH,A:446-488,P14736,446-488,8052784.0,2QSH,A:446-488,P14736,446-488,"TP=1,CL=1000003,CF=2000135,SF=3002139,FA=4004138",1.0,1000003.0,2000135.0,3002139.0,4004138.0,43.0,4
8044799.0,2QSH,A:570-632,P14736,570-632,8052785.0,2QSH,A:570-632,P14736,570-632,"TP=1,CL=1000003,CF=2000135,SF=3002139,FA=4004141",1.0,1000003.0,2000135.0,3002139.0,4004141.0,63.0,4
8052786.0,2QSH,A:489-540,P14736,489-540,8052787.0,2QSH,A:489-540,P14736,489-540,"TP=1,CL=1000003,CF=2000135,SF=3002139,FA=4007595",1.0,1000003.0,2000135.0,3002139.0,4007595.0,44.0,4
8044798.0,2BHV,D:166-376,O24883,23-233,8052799.0,2BHV,D:166-376,O24883,23-233,"TP=1,CL=1000001,CF=2001306,SF=3002141,FA=4004140",1.0,1000001.0,2001306.0,3002141.0,4004140.0,189.0,3
8044797.0,3JQO,n:168-386,Q46705,168-386,8052800.0,3JQO,n:168-386,Q46705,168-386,"TP=1,CL=1000001,CF=2001306,SF=3002141,FA=4004140",1.0,1000001.0,2001306.0,3002141.0,4004140.0,191.0,3
8100211.0,6GYB,L:183-389,Q8PJB6,183-389,8100212.0,6GYB,L:183-389,Q8PJB6,183-389,"TP=1,CL=1000001,CF=2001306,SF=3002141,FA=4004140",1.0,1000001.0,2001306.0,3002141.0,4004140.0,193.0,3
8022371.0,2JXT,A:1-78,O27647,1-78,8034751.0,2JXT,A:1-78,O27647,1-78,"TP=1,CL=1000003,CF=2000431,SF=3000673,FA=4002003",1.0,1000003.0,2000431.0,3000673.0,4002003.0,78.0,1
8051646.0,3JQO,H:180-268,Q46704,180-268,8052803.0,3JQO,H:180-268,Q46704,180-268,"TP=1,CL=1000001,CF=2000051,SF=3002142,FA=4007449",1.0,1000001.0,2000051.0,3002142.0,4007449.0,86.0,3
8051648.0,2N01,B:162-255,Q8PJB5,162-255,8052804.0,2N01,B:162-255,Q8PJB5,162-255,"TP=1,CL=1000001,CF=2000051,SF=3002142,FA=4007449",1.0,1000001.0,2000051.0,3002142.0,4007449.0,94.0,3
8051647.0,2OFQ,A:177-271,Q79SE3,177-271,8052805.0,2OFQ,A:177-271,Q79SE3,177-271,"TP=1,CL=1000001,CF=2000051,SF=3002142,FA=4007449",1.0,1000001.0,2000051.0,3002142.0,4007449.0,95.0,3
8024107.0,1CKV,A:1-141,P18797,1-141,8036486.0,1CKV,A:1-141,P18797,1-141,"TP=1,CL=1000003,CF=2000433,SF=3000674,FA=4002004",1.0,1000003.0,2000433.0,3000674.0,4002004.0,141.0,6
8024110.0,1HQI,A:1-90,P19731,1-90,8036489.0,1HQI,A:1-90,P19731,1-90,"TP=1,CL=1000003,CF=2000433,SF=3000674,FA=4002004",1.0,1000003.0,2000433.0,3000674.0,4002004.0,90.0,6
8025570.0,2BF5,A:11-102,Q00459,12-103,8037949.0,2BF5,A:11-102,Q00459,12-103,"TP=1,CL=1000003,CF=2000433,SF=3000674,FA=4002004",1.0,1000003.0,2000433.0,3000674.0,4002004.0,92.0,6
8078264.0,2INN,L:3-89,Q84AQ3,3-89,8078265.0,2INN,L:3-89,Q84AQ3,3-89,"TP=1,CL=1000003,CF=2000433,SF=3000674,FA=4002004",1.0,1000003.0,2000433.0,3000674.0,4002004.0,82.0,6
8096653.0,6VK5,H:2-138,P27356,2-138,8096654.0,6VK5,H:2-138,P27356,2-138,"TP=1,CL=1000003,CF=2000433,SF=3000674,FA=4002004",1.0,1000003.0,2000433.0,3000674.0,4002004.0,137.0,6
8103760.0,7M8R,H:3-138,A0A2D2D0T8,3-138,8103761.0,7M8R,H:3-138,A0A2D2D0T8,3-138,"TP=1,CL=1000003,CF=2000433,SF=3000674,FA=4002004",1.0,1000003.0,2000433.0,3000674.0,4002004.0,134.0,6
8049945.0,3JCS,C:267-305,E9BKR3,267-305,8052825.0,3JCS,C:267-305,E9BKR3,267-305,"TP=4,CL=1000004,CF=2001305,SF=3002143,FA=4006700",4.0,1000004.0,2001305.0,3002143.0,4006700.0,39.0,3
8049946.0,3JAI,C:269-360,G1SVW5,269-360,8052828.0,3JAI,C:269-360,G1SVW5,269-360,"TP=4,CL=1000004,CF=2001305,SF=3002143,FA=4006700",4.0,1000004.0,2001305.0,3002143.0,4006700.0,92.0,3
8049951.0,5T5H,r:267-342,Q4CQW2,267-342,8052840.0,5T5H,r:267-342,Q4CQW2,267-342,"TP=4,CL=1000004,CF=2001305,SF=3002143,FA=4006700",4.0,1000004.0,2001305.0,3002143.0,4006700.0,64.0,3
8023191.0,1JEY,A:254-534,P12956,254-534,8035571.0,1JEY,A:254-534,P12956,254-534,"TP=1,CL=1000001,CF=2000434,SF=3000675,FA=4000586",1.0,1000001.0,2000434.0,3000675.0,4000586.0,281.0,4
8023197.0,1JEY,B:242-545,P13010,242-545,8035577.0,1JEY,B:242-545,P13010,242-545,"TP=1,CL=1000001,CF=2000434,SF=3000675,FA=4000588",1.0,1000001.0,2000434.0,3000675.0,4000588.0,304.0,4
8025450.0,1OW1,A:3495-3664,Q96T58,3495-3664,8037829.0,1OW1,A:3495-3664,Q96T58,3495-3664,"TP=1,CL=1000001,CF=2000434,SF=3000675,FA=4000914",1.0,1000001.0,2000434.0,3000675.0,4000914.0,167.0,4
8046145.0,2L23,A:2-159,Q71SY5,391-548,8092967.0,2L23,A:2-159,Q71SY5,391-548,"TP=1,CL=1000001,CF=2000434,SF=3000675,FA=4004905",1.0,1000001.0,2000434.0,3000675.0,4004905.0,158.0,4
8044800.0,2J0S,T:169-230,O15234,169-230,8052821.0,2J0S,T:169-230,O15234,169-230,"TP=4,CL=1000000,CF=2000102,SF=3002144,FA=4004142",4.0,1000000.0,2000102.0,3002144.0,4004142.0,44.0,1
8050059.0,3CVR,A:280-561,Q83RJ4,280-561,8052844.0,3CVR,A:280-561,Q83RJ4,280-561,"TP=1,CL=1000000,CF=2001307,SF=3002145,FA=4006749",1.0,1000000.0,2001307.0,3002145.0,4006749.0,238.0,5
8050055.0,3CKD,B:285-565,P18014,274-554,8052845.0,3CKD,B:285-565,P18014,274-554,"TP=1,CL=1000000,CF=2001307,SF=3002145,FA=4006749",1.0,1000000.0,2001307.0,3002145.0,4006749.0,239.0,5
8050056.0,3L3P,A:254-534,Q8VSC3,254-534,8052846.0,3L3P,A:254-534,Q8VSC3,254-534,"TP=1,CL=1000000,CF=2001307,SF=3002145,FA=4006749",1.0,1000000.0,2001307.0,3002145.0,4006749.0,262.0,5
8050057.0,4PUF,A:464-764,D0ZRB2,464-764,8052848.0,4PUF,A:464-764,D0ZRB2,464-764,"TP=1,CL=1000000,CF=2001307,SF=3002145,FA=4006749",1.0,1000000.0,2001307.0,3002145.0,4006749.0,282.0,5
8050058.0,3G06,A:495-783,P0CE12,495-783,8052852.0,3G06,A:495-783,P0CE12,495-783,"TP=1,CL=1000000,CF=2001307,SF=3002145,FA=4006749",1.0,1000000.0,2001307.0,3002145.0,4006749.0,281.0,5
8025464.0,1EJ5,A:1-69,P42768,242-310,8037843.0,1EJ5,A:1-69,P42768,242-310,"TP=1,CL=1000000,CF=2000436,SF=3000677,FA=4001075",1.0,1000000.0,2000436.0,3000677.0,4001075.0,69.0,2
8081090.0,2LNH,A:2-65,O00401,207-270,8081091.0,2LNH,A:2-65,O00401,207-270,"TP=1,CL=1000000,CF=2000436,SF=3000677,FA=4001075",1.0,1000000.0,2000436.0,3000677.0,4001075.0,64.0,2
8044801.0,5FLG,A:4-258,P53559,4-258,8052853.0,5FLG,A:4-258,P53559,4-258,"TP=1,CL=1000003,CF=2001308,SF=3002146,FA=4004143",1.0,1000003.0,2001308.0,3002146.0,4004143.0,253.0,2
8081945.0,5TVA,B:2-239,O67575,2-239,8081946.0,5TVA,B:2-239,O67575,2-239,"TP=1,CL=1000003,CF=2001308,SF=3002146,FA=4004143",1.0,1000003.0,2001308.0,3002146.0,4004143.0,238.0,2
8044802.0,2ABY,A:1-122,Q9HK62,1-122,8052854.0,2ABY,A:1-122,Q9HK62,1-122,"TP=1,CL=1000003,CF=2001309,SF=3002147,FA=4004144",1.0,1000003.0,2001309.0,3002147.0,4004144.0,122.0,1
8025621.0,1EYV,A:9-139,P9WIV1,9-139,8038000.0,1EYV,A:9-139,P9WIV1,9-139,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4001076",1.0,1000000.0,2000437.0,3000679.0,4001076.0,131.0,8
8025626.0,1EY1,A:1-139,P0A780,1-139,8038005.0,1EY1,A:1-139,P0A780,1-139,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4001076",1.0,1000000.0,2000437.0,3000679.0,4001076.0,139.0,8
8027309.0,1SQG,A:5-144,P36929,5-144,8039688.0,1SQG,A:5-144,P36929,5-144,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4002586",1.0,1000000.0,2000437.0,3000679.0,4002586.0,140.0,8
8027522.0,1Q8C,A:12-151,P47273,12-151,8039901.0,1Q8C,A:12-151,P47273,12-151,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4000689",1.0,1000000.0,2000437.0,3000679.0,4000689.0,132.0,8
8028210.0,1TZV,A:1-141,Q9X286,1-141,8040589.0,1TZV,A:1-141,Q9X286,1-141,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4001076",1.0,1000000.0,2000437.0,3000679.0,4001076.0,141.0,8
8074897.0,6CKQ,A:5-149,Q2SYC5,1-145,8074898.0,6CKQ,A:5-149,Q2SYC5,1-145,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4001076",1.0,1000000.0,2000437.0,3000679.0,4001076.0,145.0,8
8074899.0,2JR0,A:1-148,O66530,1-148,8074900.0,2JR0,A:1-148,O66530,1-148,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4001076",1.0,1000000.0,2000437.0,3000679.0,4001076.0,148.0,8
8098347.0,6GOV,B:1-139,P0A782,1-139,8098348.0,6GOV,B:1-139,P0A782,1-139,"TP=1,CL=1000000,CF=2000437,SF=3000679,FA=4001076",1.0,1000000.0,2000437.0,3000679.0,4001076.0,139.0,8
8050028.0,4QEY,A:31-155,A7M5D7,31-155,8052861.0,4QEY,A:31-155,A7M5D7,31-155,"TP=1,CL=1000001,CF=2000740,SF=3002148,FA=4006732",1.0,1000001.0,2000740.0,3002148.0,4006732.0,123.0,4
8050029.0,2LG7,A:2-129,A6L9X6,24-151,8052862.0,2LG7,A:2-129,A6L9X6,24-151,"TP=1,CL=1000001,CF=2000740,SF=3002148,FA=4006732",1.0,1000001.0,2000740.0,3002148.0,4006732.0,128.0,4
8050030.0,3U6G,A:30-154,A6L6K5,30-154,8052863.0,3U6G,A:30-154,A6L6K5,30-154,"TP=1,CL=1000001,CF=2000740,SF=3002148,FA=4006732",1.0,1000001.0,2000740.0,3002148.0,4006732.0,123.0,4
8047181.0,2LW3,A:52-140,P9WJS9,52-140,8103621.0,2LW3,A:52-140,P9WJS9,52-140,"TP=1,CL=1000001,CF=2000740,SF=3002148,FA=4005492",1.0,1000001.0,2000740.0,3002148.0,4005492.0,89.0,4
8044806.0,3M63,A:1-880,P54860,1-880,8052864.0,3M63,A:1-880,P54860,1-880,"TP=1,CL=1000000,CF=2000085,SF=3002149,FA=4004148",1.0,1000000.0,2000085.0,3002149.0,4004148.0,872.0,1
8021836.0,2HIY,C:1-180,A0A0H2UPL4,1-180,8034216.0,2HIY,C:1-180,A0A0H2UPL4,1-180,"TP=1,CL=1000003,CF=2000441,SF=3000682,FA=4002007",1.0,1000003.0,2000441.0,3000682.0,4002007.0,177.0,1
8050436.0,3U3I,A:1-479,Q3HLI8,1-479,8052908.0,3U3I,A:1-479,Q3HLI8,1-479,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,460.0,7
8050437.0,4XZ8,B:1-480,J3S7E7,1-480,8052909.0,4XZ8,B:1-480,J3S7E7,1-480,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,473.0,7
8050438.0,4XZE,D:1-482,M4PWE6,1-482,8052910.0,4XZE,D:1-482,M4PWE6,1-482,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,465.0,7
8050439.0,5A97,C:1-485,P27318,1-485,8052911.0,5A97,C:1-485,P27318,1-485,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,475.0,7
8050440.0,4AQG,A:1-474,P89522,1-474,8052912.0,4AQG,A:1-474,P89522,1-474,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,463.0,7
8050441.0,4XZC,A:1-483,B8PWH3,1-483,8052913.0,4XZC,A:1-483,B8PWH3,1-483,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,468.0,7
8050442.0,4AKL,A:1-482,Q70UR4,1-482,8052914.0,4AKL,A:1-482,Q70UR4,1-482,"TP=1,CL=1000000,CF=2001310,SF=3002151,FA=4006893",1.0,1000000.0,2001310.0,3002151.0,4006893.0,473.0,7
8021558.0,1IG0,A:3-223,P35202,3-223,8033938.0,1IG0,A:3-223,P35202,3-223,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4003310",1.0,1000002.0,2000443.0,3000683.0,4003310.0,221.0,8
8021560.0,1IG3,A:21-178,Q9R0M5,1-158,8033940.0,1IG3,A:21-178,Q9R0M5,1-158,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4003310",1.0,1000002.0,2000443.0,3000683.0,4003310.0,158.0,8
8028400.0,1RO7,A:1-258,Q9LAK3,1-258,8040779.0,1RO7,A:1-258,Q9LAK3,1-258,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4001079",1.0,1000002.0,2000443.0,3000683.0,4001079.0,255.0,8
8048229.0,4JS1,A:89-406,P15907,89-406,8053224.0,4JS1,A:89-406,P15907,89-406,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4006022",1.0,1000002.0,2000443.0,3000683.0,4006022.0,318.0,8
8048232.0,2WNF,A:61-343,Q02745,61-343,8053225.0,2WNF,A:61-343,Q02745,61-343,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4006022",1.0,1000002.0,2000443.0,3000683.0,4006022.0,269.0,8
8048230.0,4MPS,B:117-403,P13721,117-403,8053226.0,4MPS,B:117-403,P13721,117-403,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4006022",1.0,1000002.0,2000443.0,3000683.0,4006022.0,266.0,8
8048231.0,5BO6,A:90-380,O43173,90-380,8053227.0,5BO6,A:90-380,O43173,90-380,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4006022",1.0,1000002.0,2000443.0,3000683.0,4006022.0,291.0,8
8088931.0,2P2V,A:5-281,Q9RGF1,5-281,8088932.0,2P2V,A:5-281,Q9RGF1,5-281,"TP=1,CL=1000002,CF=2000443,SF=3000683,FA=4001079",1.0,1000002.0,2000443.0,3000683.0,4001079.0,275.0,8
8050359.0,5T5H,w:28-82,Q4DNZ7,28-82,8052940.0,5T5H,w:28-82,Q4DNZ7,28-82,"TP=4,CL=1000004,CF=2001305,SF=3002152,FA=4006854",4.0,1000004.0,2001305.0,3002152.0,4006854.0,55.0,2
8050360.0,3JCS,c:31-91,E9BI29,31-91,8052943.0,3JCS,c:31-91,E9BI29,31-91,"TP=4,CL=1000004,CF=2001305,SF=3002152,FA=4006854",4.0,1000004.0,2001305.0,3002152.0,4006854.0,61.0,2
8049996.0,2A41,C:29-60,O43516,29-60,8052975.0,2A41,C:29-60,O43516,29-60,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,32.0,9
8049997.0,4JHD,C:66-103,Q5NBX1,1184-1221,8052977.0,4JHD,C:66-103,Q5NBX1,1184-1221,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,38.0,9
8052976.0,4JHD,C:104-146,Q5NBX1,1222-1264,8052978.0,4JHD,C:104-146,Q5NBX1,1222-1264,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,43.0,9
8049999.0,2A40,C:433-454,Q9Y6W5,434-455,8052979.0,2A40,C:433-454,Q9Y6W5,434-455,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,22.0,9
8050000.0,3M3N,W:1-22,Q91YD9,397-418,8052981.0,3M3N,W:1-22,Q91YD9,397-418,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,22.0,9
8052980.0,3M3N,W:33-50,Q91YD9,429-446,8052982.0,3M3N,W:33-50,Q91YD9,429-446,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,18.0,9
8050002.0,2A3Z,C:431-447,P42768,431-447,8052983.0,2A3Z,C:431-447,P42768,431-447,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,17.0,9
8050003.0,3M1F,V:130-151,Q87GE5,130-151,8052984.0,3M1F,V:130-151,Q87GE5,130-151,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,22.0,9
8050004.0,2D1K,C:725-753,O43312,725-753,8052985.0,2D1K,C:725-753,O43312,725-753,"TP=4,CL=1000004,CF=2001271,SF=3002153,FA=4006720",4.0,1000004.0,2001271.0,3002153.0,4006720.0,29.0,9
8021011.0,1WY5,A:217-311,O67728,217-311,8033391.0,1WY5,A:217-311,O67728,217-311,"TP=1,CL=1000003,CF=2000446,SF=3000685,FA=4003359",1.0,1000003.0,2000446.0,3000685.0,4003359.0,95.0,2
8029768.0,1NI5,A:227-314,P52097,227-314,8042147.0,1NI5,A:227-314,P52097,227-314,"TP=1,CL=1000003,CF=2000446,SF=3000685,FA=4003359",1.0,1000003.0,2000446.0,3000685.0,4003359.0,85.0,2
8049900.0,5AFB,A:97-195,Q9HAR2,29-127,8052987.0,5AFB,A:97-195,Q9HAR2,29-127,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,94.0,10
8049897.0,2JXA,A:29-131,Q80TR1,29-131,8052998.0,2JXA,A:29-131,Q80TR1,29-131,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,103.0,10
8049896.0,5IAZ,A:726-843,B8ANX7,734-851,8052999.0,5IAZ,A:726-843,B8ANX7,734-851,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,118.0,10
8049898.0,2ZX2,A:1-97,P86179,1-97,8053001.0,2ZX2,A:1-97,P86179,1-97,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,97.0,10
8053000.0,2ZX2,A:98-195,P86179,98-195,8053002.0,2ZX2,A:98-195,P86179,98-195,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,98.0,10
8049899.0,5FTT,G:97-198,Q80TS3,97-198,8053003.0,5FTT,G:97-198,Q80TS3,97-198,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,102.0,10
8053004.0,5H4S,A:1-94,A0A090BWT0,25-118,8053007.0,5H4S,A:1-94,A0A090BWT0,25-118,"TP=1,CL=1000001,CF=2001312,SF=3002155,FA=4006685",1.0,1000001.0,2001312.0,3002155.0,4006685.0,94.0,10
